entity,indicator,date,value
Bulgaria,Daily hospital occupancy,2021-05-03,6754.0
Bulgaria,Daily hospital occupancy,2021-05-04,6706.0
Bulgaria,Daily hospital occupancy,2021-05-05,6670.0
Bulgaria,Daily hospital occupancy,2021-05-06,6158.0
Bulgaria,Daily hospital occupancy,2021-05-07,6138.0
Bulgaria,Daily hospital occupancy,2021-05-08,5855.0
Bulgaria,Daily hospital occupancy,2021-05-09,5882.0
Bulgaria,Daily hospital occupancy,2021-05-10,5912.0
Bulgaria,Daily hospital occupancy,2021-05-11,5571.0
Bulgaria,Daily hospital occupancy,2021-05-12,5410.0
Bulgaria,Daily hospital occupancy,2021-05-13,5250.0
Bulgaria,Daily hospital occupancy,2021-05-14,5114.0
Bulgaria,Daily hospital occupancy,2021-05-15,4832.0
Bulgaria,Daily hospital occupancy,2021-05-16,4839.0
Bulgaria,Daily hospital occupancy,2021-05-17,4858.0
Bulgaria,Daily hospital occupancy,2021-05-18,4592.0
Bulgaria,Daily hospital occupancy,2021-05-19,4379.0
Bulgaria,Daily hospital occupancy,2021-05-20,4201.0
Bulgaria,Daily hospital occupancy,2021-05-21,4073.0
Bulgaria,Daily hospital occupancy,2021-05-22,3849.0
Bulgaria,Daily hospital occupancy,2021-05-23,3817.0
Bulgaria,Daily hospital occupancy,2021-05-24,3807.0
Bulgaria,Daily hospital occupancy,2021-05-25,3781.0
Bulgaria,Daily hospital occupancy,2021-05-26,3533.0
Bulgaria,Daily hospital occupancy,2021-05-27,3396.0
Bulgaria,Daily hospital occupancy,2021-05-28,3295.0
Bulgaria,Daily hospital occupancy,2021-05-29,3188.0
Bulgaria,Daily hospital occupancy,2021-05-30,3197.0
Bulgaria,Daily hospital occupancy,2021-05-31,3176.0
Bulgaria,Daily hospital occupancy,2021-06-01,3054.0
Bulgaria,Daily hospital occupancy,2021-06-02,2942.0
Bulgaria,Daily hospital occupancy,2021-06-03,2881.0
Bulgaria,Daily hospital occupancy,2021-06-04,2765.0
Bulgaria,Daily hospital occupancy,2021-06-05,2629.0
Bulgaria,Daily hospital occupancy,2021-06-06,2619.0
Bulgaria,Daily hospital occupancy,2021-06-07,2613.0
Bulgaria,Daily hospital occupancy,2021-06-08,2521.0
Bulgaria,Daily hospital occupancy,2021-06-09,2467.0
Bulgaria,Daily hospital occupancy,2021-06-10,2407.0
Bulgaria,Daily hospital occupancy,2021-06-11,2335.0
Bulgaria,Daily hospital occupancy,2021-06-12,2290.0
Bulgaria,Daily hospital occupancy,2021-06-13,2283.0
Bulgaria,Daily hospital occupancy,2021-06-14,2284.0
Bulgaria,Daily hospital occupancy,2021-06-15,2239.0
Bulgaria,Daily hospital occupancy,2021-06-16,2097.0
Bulgaria,Daily hospital occupancy,2021-06-17,1954.0
Bulgaria,Daily hospital occupancy,2021-06-18,1764.0
Bulgaria,Daily hospital occupancy,2021-06-19,1752.0
Bulgaria,Daily hospital occupancy,2021-06-20,1746.0
Bulgaria,Daily hospital occupancy,2021-06-21,1745.0
Bulgaria,Daily hospital occupancy,2021-06-22,1698.0
Bulgaria,Daily hospital occupancy,2021-06-23,1650.0
Bulgaria,Daily hospital occupancy,2021-06-24,1613.0
Bulgaria,Daily hospital occupancy,2021-06-25,1588.0
Bulgaria,Daily hospital occupancy,2021-06-26,1565.0
Bulgaria,Daily hospital occupancy,2021-06-27,1561.0
Bulgaria,Daily hospital occupancy,2021-06-28,1560.0
Bulgaria,Daily hospital occupancy,2021-06-29,1517.0
Bulgaria,Daily hospital occupancy,2021-06-30,1495.0
Bulgaria,Daily hospital occupancy,2021-07-01,1481.0
Bulgaria,Daily hospital occupancy,2021-07-02,1434.0
Bulgaria,Daily hospital occupancy,2021-07-03,1313.0
Bulgaria,Daily hospital occupancy,2021-07-04,1315.0
Bulgaria,Daily hospital occupancy,2021-07-05,1245.0
Bulgaria,Daily hospital occupancy,2021-07-06,1134.0
Bulgaria,Daily hospital occupancy,2021-07-07,961.0
Bulgaria,Daily hospital occupancy,2021-07-08,959.0
Bulgaria,Daily hospital occupancy,2021-07-09,895.0
Bulgaria,Daily hospital occupancy,2021-07-10,824.0
Bulgaria,Daily hospital occupancy,2021-07-11,822.0
Bulgaria,Daily hospital occupancy,2021-07-12,826.0
Bulgaria,Daily hospital occupancy,2021-07-13,746.0
Bulgaria,Daily hospital occupancy,2021-07-14,738.0
Bulgaria,Daily hospital occupancy,2021-07-15,727.0
Bulgaria,Daily hospital occupancy,2021-07-16,741.0
Bulgaria,Daily hospital occupancy,2021-07-17,736.0
Bulgaria,Daily hospital occupancy,2021-07-18,741.0
Bulgaria,Daily hospital occupancy,2021-07-19,744.0
Bulgaria,Daily hospital occupancy,2021-07-20,739.0
Bulgaria,Daily hospital occupancy,2021-07-21,722.0
