date,indicator,value,entity
2021-02-03,Daily hospital occupancy,5828.0,Spain
2021-02-04,Daily hospital occupancy,6181.0,Spain
2021-02-05,Daily hospital occupancy,10846.0,Spain
2021-02-06,Daily hospital occupancy,6392.0,Spain
2021-02-07,Daily hospital occupancy,6946.0,Spain
2021-02-08,Daily hospital occupancy,11869.0,Spain
2021-02-09,Daily hospital occupancy,2998.0,Spain
2021-02-10,Daily hospital occupancy,10567.0,Spain
2021-02-11,Daily hospital occupancy,2551.0,Spain
2021-02-12,Daily hospital occupancy,3997.0,Spain
2021-02-13,Daily hospital occupancy,5886.0,Spain
2021-02-14,Daily hospital occupancy,1680.0,Spain
2021-02-15,Daily hospital occupancy,5662.0,Spain
2021-02-16,Daily hospital occupancy,6917.0,Spain
2021-02-17,Daily hospital occupancy,11848.0,Spain
2021-02-18,Daily hospital occupancy,6807.0,Spain
2021-02-19,Daily hospital occupancy,4419.0,Spain
2021-02-20,Daily hospital occupancy,2967.0,Spain
2021-02-21,Daily hospital occupancy,2929.0,Spain
2021-02-22,Daily hospital occupancy,4531.0,Spain
2021-02-23,Daily hospital occupancy,3086.0,Spain
2021-02-24,Daily hospital occupancy,3182.0,Spain
2021-02-25,Daily hospital occupancy,2883.0,Spain
2021-02-26,Daily hospital occupancy,8238.0,Spain
2021-02-27,Daily hospital occupancy,7006.0,Spain
2021-02-28,Daily hospital occupancy,3613.0,Spain
2021-03-01,Daily hospital occupancy,3989.0,Spain
2021-03-02,Daily hospital occupancy,2076.0,Spain
2021-03-03,Daily hospital occupancy,4300.0,Spain
2021-03-04,Daily hospital occupancy,4872.0,Spain
2021-03-05,Daily hospital occupancy,2418.0,Spain
2021-03-06,Daily hospital occupancy,4231.0,Spain
2021-03-07,Daily hospital occupancy,2447.0,Spain
2021-03-08,Daily hospital occupancy,6125.0,Spain
2021-03-09,Daily hospital occupancy,3733.0,Spain
2021-03-10,Daily hospital occupancy,5604.0,Spain
2021-03-11,Daily hospital occupancy,2034.0,Spain
2021-03-12,Daily hospital occupancy,2799.0,Spain
2021-03-13,Daily hospital occupancy,1733.0,Spain
2021-03-14,Daily hospital occupancy,3788.0,Spain
2021-03-15,Daily hospital occupancy,1545.0,Spain
2021-03-16,Daily hospital occupancy,3344.0,Spain
2021-03-17,Daily hospital occupancy,2698.0,Spain
2021-03-18,Daily hospital occupancy,5595.0,Spain
2021-03-19,Daily hospital occupancy,3145.0,Spain
2021-03-20,Daily hospital occupancy,1508.0,Spain
2021-03-21,Daily hospital occupancy,9502.0,Spain
2021-03-22,Daily hospital occupancy,3651.0,Spain
2021-03-23,Daily hospital occupancy,10448.0,Spain
2021-03-24,Daily hospital occupancy,2107.0,Spain
2021-03-25,Daily hospital occupancy,3378.0,Spain
2021-03-26,Daily hospital occupancy,4242.0,Spain
2021-03-27,Daily hospital occupancy,7318.0,Spain
2021-03-28,Daily hospital occupancy,7404.0,Spain
2021-03-29,Daily hospital occupancy,3150.0,Spain
2021-03-30,Daily hospital occupancy,3895.0,Spain
2021-03-31,Daily hospital occupancy,5196.0,Spain
2021-04-01,Daily hospital occupancy,5839.0,Spain
2021-04-02,Daily hospital occupancy,4584.0,Spain
2021-04-03,Daily hospital occupancy,4301.0,Spain
2021-04-04,Daily hospital occupancy,5637.0,Spain
2021-04-05,Daily hospital occupancy,8644.0,Spain
2021-04-06,Daily hospital occupancy,8048.0,Spain
2021-04-07,Daily hospital occupancy,9166.0,Spain
2021-04-08,Daily hospital occupancy,9482.0,Spain
2021-04-09,Daily hospital occupancy,2701.0,Spain
2021-04-10,Daily hospital occupancy,9478.0,Spain
2021-04-11,Daily hospital occupancy,6294.0,Spain
2021-04-12,Daily hospital occupancy,6531.0,Spain
2021-04-13,Daily hospital occupancy,1791.0,Spain
2021-04-14,Daily hospital occupancy,5058.0,Spain
2021-04-15,Daily hospital occupancy,5475.0,Spain
2021-04-16,Daily hospital occupancy,8865.0,Spain
2021-04-17,Daily hospital occupancy,11679.0,Spain
2021-04-18,Daily hospital occupancy,11147.0,Spain
2021-04-19,Daily hospital occupancy,3396.0,Spain
2021-04-20,Daily hospital occupancy,4582.0,Spain
2021-04-21,Daily hospital occupancy,2369.0,Spain
2021-04-22,Daily hospital occupancy,3619.0,Spain
2021-04-23,Daily hospital occupancy,5072.0,Spain
2021-04-24,Daily hospital occupancy,3225.0,Spain
2021-04-25,Daily hospital occupancy,3264.0,Spain
2021-04-26,Daily hospital occupancy,7724.0,Spain
2021-04-27,Daily hospital occupancy,1653.0,Spain
2021-04-28,Daily hospital occupancy,1608.0,Spain
2021-04-29,Daily hospital occupancy,1546.0,Spain
2021-04-30,Daily hospital occupancy,2513.0,Spain
2021-05-01,Daily hospital occupancy,1093.0,Spain
2021-05-02,Daily hospital occupancy,2869.0,Spain
2021-05-03,Daily hospital occupancy,4787.0,Spain
2021-05-04,Daily hospital occupancy,4600.0,Spain
2021-05-05,Daily hospital occupancy,3118.0,Spain
2021-05-06,Daily hospital occupancy,3905.0,Spain
2021-05-07,Daily hospital occupancy,1576.0,Spain
2021-05-08,Daily hospital occupancy,2131.0,Spain
2021-05-09,Daily hospital occupancy,2174.0,Spain
2021-05-10,Daily hospital occupancy,4977.0,Spain
2021-05-11,Daily hospital occupancy,6101.0,Spain
2021-05-12,Daily hospital occupancy,2013.0,Spain
2021-05-13,Daily hospital occupancy,3705.0,Spain
2021-05-14,Daily hospital occupancy,4580.0,Spain
2021-05-15,Daily hospital occupancy,6547.0,Spain
2021-05-16,Daily hospital occupancy,1121.0,Spain
2021-05-17,Daily hospital occupancy,5352.0,Spain
2021-05-18,Daily hospital occupancy,1722.0,Spain
2021-05-19,Daily hospital occupancy,9376.0,Spain
2021-05-20,Daily hospital occupancy,7552.0,Spain
2021-05-21,Daily hospital occupancy,4226.0,Spain
2021-05-22,Daily hospital occupancy,7017.0,Spain
2021-05-23,Daily hospital occupancy,2936.0,Spain
2021-05-24,Daily hospital occupancy,7214.0,Spain
2021-05-25,Daily hospital occupancy,4102.0,Spain
2021-05-26,Daily hospital occupancy,2851.0,Spain
2021-05-27,Daily hospital occupancy,5119.0,Spain
2021-05-28,Daily hospital occupancy,4021.0,Spain
2021-05-29,Daily hospital occupancy,7741.0,Spain
2021-05-30,Daily hospital occupancy,3305.0,Spain
2021-05-31,Daily hospital occupancy,3813.0,Spain
2021-06-01,Daily hospital occupancy,3747.0,Spain
2021-06-02,Daily hospital occupancy,1616.0,Spain
2021-06-03,Daily hospital occupancy,3686.0,Spain
2021-06-04,Daily hospital occupancy,5397.0,Spain
2021-06-05,Daily hospital occupancy,3231.0,Spain
2021-06-06,Daily hospital occupancy,3646.0,Spain
2021-06-07,Daily hospital occupancy,6840.0,Spain
2021-06-08,Daily hospital occupancy,3993.0,Spain
2021-06-09,Daily hospital occupancy,2111.0,Spain
2021-06-10,Daily hospital occupancy,2134.0,Spain
2021-06-11,Daily hospital occupancy,4544.0,Spain
2021-06-12,Daily hospital occupancy,3224.0,Spain
2021-06-13,Daily hospital occupancy,4259.0,Spain
2021-06-14,Daily hospital occupancy,4135.0,Spain
2021-06-15,Daily hospital occupancy,2038.0,Spain
2021-06-16,Daily hospital occupancy,2941.0,Spain
2021-06-17,Daily hospital occupancy,4889.0,Spain
2021-06-18,Daily hospital occupancy,3348.0,Spain
2021-06-19,Daily hospital occupancy,4709.0,Spain
2021-06-20,Daily hospital occupancy,1942.0,Spain
2021-06-21,Daily hospital occupancy,2481.0,Spain
2021-06-22,Daily hospital occupancy,5938.0,Spain
2021-06-23,Daily hospital occupancy,3827.0,Spain
2021-06-24,Daily hospital occupancy,1782.0,Spain
2021-06-25,Daily hospital occupancy,1948.0,Spain
2021-06-26,Daily hospital occupancy,4339.0,Spain
2021-06-27,Daily hospital occupancy,1795.0,Spain
2021-06-28,Daily hospital occupancy,2896.0,Spain
2021-06-29,Daily hospital occupancy,3538.0,Spain
2021-06-30,Daily hospital occupancy,13411.0,Spain
2021-07-01,Daily hospital occupancy,10919.0,Spain
2021-07-02,Daily hospital occupancy,9196.0,Spain
2021-07-03,Daily hospital occupancy,3312.0,Spain
2021-07-04,Daily hospital occupancy,2236.0,Spain
2021-07-05,Daily hospital occupancy,3408.0,Spain
2021-07-06,Daily hospital occupancy,4709.0,Spain
2021-07-07,Daily hospital occupancy,1152.0,Spain
2021-07-08,Daily hospital occupancy,2572.0,Spain
2021-07-09,Daily hospital occupancy,7306.0,Spain
