location,date,vaccine,total_vaccinations
Norway,2021-02-05,Oxford/AstraZeneca,203
Norway,2021-02-12,Oxford/AstraZeneca,328
Norway,2021-02-19,Oxford/AstraZeneca,20130
Norway,2021-02-26,Oxford/AstraZeneca,55973
Norway,2021-03-05,Oxford/AstraZeneca,105169
Norway,2021-03-12,Oxford/AstraZeneca,139161
Norway,2021-03-19,Oxford/AstraZeneca,139794
Norway,2021-03-26,Oxford/AstraZeneca,140259
Norway,2021-04-02,Oxford/AstraZeneca,140598
Norway,2021-04-09,Oxford/AstraZeneca,140914
Norway,2021-04-16,Oxford/AstraZeneca,141279
Norway,2021-04-23,Oxford/AstraZeneca,141607
Norway,2021-04-30,Oxford/AstraZeneca,141945
Norway,2021-05-07,Oxford/AstraZeneca,142387
Norway,2021-05-14,Oxford/AstraZeneca,142772
Norway,2021-05-21,Oxford/AstraZeneca,143246
Norway,2021-05-28,Oxford/AstraZeneca,143842
Norway,2021-06-04,Oxford/AstraZeneca,144343
Norway,2021-06-11,Oxford/AstraZeneca,144919
Norway,2021-06-18,Oxford/AstraZeneca,145353
Norway,2021-06-25,Oxford/AstraZeneca,145709
Norway,2021-07-02,Oxford/AstraZeneca,146038
Norway,2021-07-09,Oxford/AstraZeneca,146271
Norway,2021-07-16,Oxford/AstraZeneca,146448
Norway,2021-07-23,Oxford/AstraZeneca,146629
Norway,2021-07-30,Oxford/AstraZeneca,146770
Norway,2021-08-06,Oxford/AstraZeneca,146891
Norway,2021-08-13,Oxford/AstraZeneca,146995
Norway,2021-08-20,Oxford/AstraZeneca,147085
Norway,2021-08-27,Oxford/AstraZeneca,147172
Norway,2021-09-03,Oxford/AstraZeneca,147251
Norway,2021-09-10,Oxford/AstraZeneca,147327
Norway,2021-09-17,Oxford/AstraZeneca,147371
Norway,2021-09-24,Oxford/AstraZeneca,147418
Norway,2021-10-01,Oxford/AstraZeneca,147462
Norway,2021-10-08,Oxford/AstraZeneca,147502
Norway,2021-10-15,Oxford/AstraZeneca,147526
Norway,2021-10-22,Oxford/AstraZeneca,147552
Norway,2021-10-29,Oxford/AstraZeneca,147582
Norway,2021-11-05,Oxford/AstraZeneca,147611
Norway,2021-11-12,Oxford/AstraZeneca,147649
Norway,2021-11-19,Oxford/AstraZeneca,147672
Norway,2021-11-26,Oxford/AstraZeneca,147695
Norway,2021-12-03,Oxford/AstraZeneca,147716
Norway,2021-12-10,Oxford/AstraZeneca,147755
Norway,2021-12-17,Oxford/AstraZeneca,147782
Norway,2021-12-24,Oxford/AstraZeneca,147790
Norway,2021-12-31,Oxford/AstraZeneca,147804
Norway,2022-01-07,Oxford/AstraZeneca,147828
Norway,2022-01-14,Oxford/AstraZeneca,147857
Norway,2022-01-21,Oxford/AstraZeneca,147878
Norway,2022-01-28,Oxford/AstraZeneca,147891
Norway,2022-02-04,Oxford/AstraZeneca,147896
Norway,2022-02-11,Oxford/AstraZeneca,147904
Norway,2022-02-18,Oxford/AstraZeneca,147914
Norway,2022-02-25,Oxford/AstraZeneca,147919
Norway,2022-03-04,Oxford/AstraZeneca,147925
Norway,2022-03-11,Oxford/AstraZeneca,147929
Norway,2022-03-18,Oxford/AstraZeneca,147935
Norway,2022-03-25,Oxford/AstraZeneca,147941
Norway,2022-04-01,Oxford/AstraZeneca,147942
Norway,2022-04-08,Oxford/AstraZeneca,147944
Norway,2022-04-15,Oxford/AstraZeneca,147947
Norway,2022-04-22,Oxford/AstraZeneca,147949
Norway,2022-04-29,Oxford/AstraZeneca,147952
Norway,2022-05-06,Oxford/AstraZeneca,147953
Norway,2022-05-13,Oxford/AstraZeneca,147955
Norway,2022-05-20,Oxford/AstraZeneca,147962
Norway,2022-05-27,Oxford/AstraZeneca,147964
Norway,2022-06-03,Oxford/AstraZeneca,147967
Norway,2022-06-10,Oxford/AstraZeneca,147970
Norway,2022-06-17,Oxford/AstraZeneca,147971
Norway,2022-06-24,Oxford/AstraZeneca,147973
Norway,2022-07-01,Oxford/AstraZeneca,147976
Norway,2022-07-08,Oxford/AstraZeneca,147982
Norway,2022-07-15,Oxford/AstraZeneca,147987
Norway,2022-07-22,Oxford/AstraZeneca,147991
Norway,2022-07-29,Oxford/AstraZeneca,147992
Norway,2022-08-05,Oxford/AstraZeneca,147993
Norway,2022-08-12,Oxford/AstraZeneca,147996
Norway,2022-08-19,Oxford/AstraZeneca,147997
Norway,2022-08-26,Oxford/AstraZeneca,148002
Norway,2022-09-02,Oxford/AstraZeneca,148004
Norway,2022-09-09,Oxford/AstraZeneca,148005
Norway,2022-09-23,Oxford/AstraZeneca,148006
Norway,2022-09-30,Oxford/AstraZeneca,148008
Norway,2022-10-07,Oxford/AstraZeneca,148014
Norway,2022-10-14,Oxford/AstraZeneca,148018
Norway,2022-10-21,Oxford/AstraZeneca,148020
Norway,2022-10-28,Oxford/AstraZeneca,148025
Norway,2022-11-04,Oxford/AstraZeneca,148031
Norway,2022-11-11,Oxford/AstraZeneca,148033
Norway,2021-01-01,Pfizer/BioNTech,69
Norway,2021-01-08,Pfizer/BioNTech,23590
Norway,2021-01-15,Pfizer/BioNTech,52777
Norway,2021-01-22,Pfizer/BioNTech,81753
Norway,2021-01-29,Pfizer/BioNTech,130730
Norway,2021-02-05,Pfizer/BioNTech,228564
Norway,2021-02-12,Pfizer/BioNTech,304527
Norway,2021-02-19,Pfizer/BioNTech,372582
Norway,2021-02-26,Pfizer/BioNTech,443585
Norway,2021-03-05,Pfizer/BioNTech,501954
Norway,2021-03-12,Pfizer/BioNTech,557125
Norway,2021-03-19,Pfizer/BioNTech,615791
Norway,2021-03-26,Pfizer/BioNTech,719770
Norway,2021-04-02,Pfizer/BioNTech,804740
Norway,2021-04-09,Pfizer/BioNTech,965818
Norway,2021-04-16,Pfizer/BioNTech,1127105
Norway,2021-04-23,Pfizer/BioNTech,1276691
Norway,2021-04-30,Pfizer/BioNTech,1492920
Norway,2021-05-07,Pfizer/BioNTech,1690385
Norway,2021-05-14,Pfizer/BioNTech,1860058
Norway,2021-05-21,Pfizer/BioNTech,2067073
Norway,2021-05-28,Pfizer/BioNTech,2280945
Norway,2021-06-04,Pfizer/BioNTech,2582521
Norway,2021-06-11,Pfizer/BioNTech,2846056
Norway,2021-06-18,Pfizer/BioNTech,3128522
Norway,2021-06-25,Pfizer/BioNTech,3453634
Norway,2021-07-02,Pfizer/BioNTech,3793190
Norway,2021-07-09,Pfizer/BioNTech,4033059
Norway,2021-07-16,Pfizer/BioNTech,4239463
Norway,2021-07-23,Pfizer/BioNTech,4448681
Norway,2021-07-30,Pfizer/BioNTech,4674181
Norway,2021-08-06,Pfizer/BioNTech,4866864
Norway,2021-08-13,Pfizer/BioNTech,5098869
Norway,2021-08-20,Pfizer/BioNTech,5404832
Norway,2021-08-27,Pfizer/BioNTech,5694753
Norway,2021-09-03,Pfizer/BioNTech,5825444
Norway,2021-09-10,Pfizer/BioNTech,5922417
Norway,2021-09-17,Pfizer/BioNTech,6042526
Norway,2021-09-24,Pfizer/BioNTech,6135350
Norway,2021-10-01,Pfizer/BioNTech,6193251
Norway,2021-10-08,Pfizer/BioNTech,6235134
Norway,2021-10-15,Pfizer/BioNTech,6276214
Norway,2021-10-22,Pfizer/BioNTech,6310597
Norway,2021-10-29,Pfizer/BioNTech,6347636
Norway,2021-11-05,Pfizer/BioNTech,6420920
Norway,2021-11-12,Pfizer/BioNTech,6531200
Norway,2021-11-19,Pfizer/BioNTech,6664207
Norway,2021-11-26,Pfizer/BioNTech,6859870
Norway,2021-12-03,Pfizer/BioNTech,7075538
Norway,2021-12-10,Pfizer/BioNTech,7321026
Norway,2021-12-17,Pfizer/BioNTech,7597114
Norway,2021-12-24,Pfizer/BioNTech,7726914
Norway,2021-12-31,Pfizer/BioNTech,7796036
Norway,2022-01-07,Pfizer/BioNTech,8031594
Norway,2022-01-14,Pfizer/BioNTech,8291652
Norway,2022-01-21,Pfizer/BioNTech,8496396
Norway,2022-01-28,Pfizer/BioNTech,8644362
Norway,2022-02-04,Pfizer/BioNTech,8732570
Norway,2022-02-11,Pfizer/BioNTech,8787554
Norway,2022-02-18,Pfizer/BioNTech,8819816
Norway,2022-02-25,Pfizer/BioNTech,8837919
Norway,2022-03-04,Pfizer/BioNTech,8849127
Norway,2022-03-11,Pfizer/BioNTech,8858540
Norway,2022-03-18,Pfizer/BioNTech,8865966
Norway,2022-03-25,Pfizer/BioNTech,8872681
Norway,2022-04-01,Pfizer/BioNTech,8878600
Norway,2022-04-08,Pfizer/BioNTech,8884387
Norway,2022-04-15,Pfizer/BioNTech,8885868
Norway,2022-04-22,Pfizer/BioNTech,8891021
Norway,2022-04-29,Pfizer/BioNTech,8897718
Norway,2022-05-06,Pfizer/BioNTech,8904193
Norway,2022-05-13,Pfizer/BioNTech,8911507
Norway,2022-05-20,Pfizer/BioNTech,8917479
Norway,2022-05-27,Pfizer/BioNTech,8925108
Norway,2022-06-03,Pfizer/BioNTech,8934122
Norway,2022-06-10,Pfizer/BioNTech,8940838
Norway,2022-06-17,Pfizer/BioNTech,8949109
Norway,2022-06-24,Pfizer/BioNTech,8958092
Norway,2022-07-01,Pfizer/BioNTech,8967720
Norway,2022-07-08,Pfizer/BioNTech,8984721
Norway,2022-07-15,Pfizer/BioNTech,9002215
Norway,2022-07-22,Pfizer/BioNTech,9022592
Norway,2022-07-29,Pfizer/BioNTech,9045321
Norway,2022-08-05,Pfizer/BioNTech,9068834
Norway,2022-08-12,Pfizer/BioNTech,9097452
Norway,2022-08-19,Pfizer/BioNTech,9149168
Norway,2022-08-26,Pfizer/BioNTech,9211725
Norway,2022-09-02,Pfizer/BioNTech,9277070
Norway,2022-09-09,Pfizer/BioNTech,9328730
Norway,2022-09-16,Pfizer/BioNTech,9368432
Norway,2022-09-23,Pfizer/BioNTech,9425141
Norway,2022-09-30,Pfizer/BioNTech,9474129
Norway,2022-10-07,Pfizer/BioNTech,9503274
Norway,2022-10-14,Pfizer/BioNTech,9525364
Norway,2022-10-21,Pfizer/BioNTech,9552755
Norway,2022-10-28,Pfizer/BioNTech,9577828
Norway,2022-11-04,Pfizer/BioNTech,9595360
Norway,2022-11-11,Pfizer/BioNTech,9615355
Norway,2022-11-18,Pfizer/BioNTech,9632906
Norway,2022-11-25,Pfizer/BioNTech,9654829
