location,date,vaccine,source_url,total_vaccinations,people_vaccinated,total_boosters,people_fully_vaccinated
Switzerland,2022-05-03,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15691702,6081454,3741051,
Switzerland,2022-05-04,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15694076,6081728,3742868,
Switzerland,2022-05-05,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15695193,6081817,3743785,
Switzerland,2022-05-06,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15697083,6081960,3745382,
Switzerland,2022-05-07,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15697826,6082043,3745994,
Switzerland,2022-05-08,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15697836,6082043,3746004,
Switzerland,2022-05-09,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15699076,6082129,3747035,
Switzerland,2022-05-10,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15700344,6082200,3748137,
Switzerland,2022-05-11,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15702807,6082524,3750031,
Switzerland,2022-05-12,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15703904,6082598,3750964,
Switzerland,2022-05-13,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15705998,6082749,3752743,
Switzerland,2022-05-14,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15706981,6082875,3753506,
Switzerland,2022-05-15,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15706987,6082877,3753510,
Switzerland,2022-05-16,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15708239,6082969,3754585,
Switzerland,2022-05-17,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15709377,6083064,3755552,
Switzerland,2022-05-18,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15711564,6083373,3757199,
Switzerland,2022-05-19,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15712723,6083470,3758165,
Switzerland,2022-05-20,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15714533,6083625,3759666,
Switzerland,2022-05-21,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15715499,6083731,3760423,
Switzerland,2022-05-23,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15716782,6083840,3761474,
Switzerland,2022-05-24,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15718242,6083935,3762713,
Switzerland,2022-05-25,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15721016,6084347,3764717,
Switzerland,2022-05-26,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15721134,6084363,3764815,
Switzerland,2022-05-27,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15722651,6084477,3766011,
Switzerland,2022-05-28,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15723263,6084540,3766504,
Switzerland,2022-05-30,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15724490,6084616,3767531,
Switzerland,2022-05-31,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15725700,6084678,3768532,
Switzerland,2022-06-01,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15728102,6084956,3770328,
Switzerland,2022-06-02,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15729200,6085031,3771233,
Switzerland,2022-06-03,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15731312,6085171,3773013,
Switzerland,2022-06-04,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15732076,6085265,3773568,
Switzerland,2022-06-05,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15732090,6085265,3773579,
Switzerland,2022-06-06,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15732302,6085285,3773699,
Switzerland,2022-06-07,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15733595,6085353,3774742,
Switzerland,2022-06-08,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15736389,6085617,3776865,
Switzerland,2022-06-09,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15737512,6085702,3777790,
Switzerland,2022-06-10,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15739611,6085816,3779557,
Switzerland,2022-06-11,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15740584,6085897,3780327,
Switzerland,2022-06-12,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15740585,6085898,3780327,
Switzerland,2022-06-13,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15742009,6085994,3781512,
Switzerland,2022-06-14,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15743269,6086062,3782568,
Switzerland,2022-06-15,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15746290,6086307,3784873,
Switzerland,2022-06-16,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15747465,6086369,3785840,
Switzerland,2022-06-17,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15749739,6086483,3787788,
Switzerland,2022-06-18,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15750380,6086525,3788256,
Switzerland,2022-06-20,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15751811,6086587,3789488,
Switzerland,2022-06-21,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15753326,6086646,3790794,
Switzerland,2022-06-22,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15756865,6086882,3793588,
Switzerland,2022-06-23,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15758344,6086933,3794917,
Switzerland,2022-06-24,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15760721,6087037,3796962,
Switzerland,2022-06-25,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15761815,6087099,3797866,
Switzerland,2022-06-26,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15761816,6087099,3797866,
Switzerland,2022-06-27,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15763354,6087172,3799213,
Switzerland,2022-06-28,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15764949,6087222,3800614,
Switzerland,2022-06-29,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15768703,6087441,3803741,
Switzerland,2022-06-30,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15770514,6087498,3805361,
Switzerland,2022-07-01,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15773328,6087604,3807837,
Switzerland,2022-07-02,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15774547,6087666,3808862,
Switzerland,2022-07-04,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15776250,6087732,3810375,
Switzerland,2022-07-05,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15778466,6087800,3812350,
Switzerland,2022-07-06,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15783302,6087993,3816643,
Switzerland,2022-07-07,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15786709,6088054,3819786,
Switzerland,2022-07-08,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15791734,6088152,3824451,
Switzerland,2022-07-09,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15793253,6088199,3825847,
Switzerland,2022-07-10,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15793279,6088199,3825873,
Switzerland,2022-07-11,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15796927,6088284,3829233,
Switzerland,2022-07-12,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15801176,6088374,3833157,
Switzerland,2022-07-13,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15809323,6088524,3840745,
Switzerland,2022-07-14,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15815455,6088584,3846535,
Switzerland,2022-07-15,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15822821,6088722,3853478,
Switzerland,2022-07-16,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15824460,6088764,3854996,
Switzerland,2022-07-17,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15824640,6088765,3855172,
Switzerland,2022-07-18,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15829235,6088826,3859533,
Switzerland,2022-07-19,"Johnson&Johnson, Moderna, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15835718,6088905,3865733,
Switzerland,2022-07-20,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15844364,6089041,3873863,
Switzerland,2022-07-21,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15851185,6089111,3880399,
Switzerland,2022-07-22,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15858350,6089211,3887207,
Switzerland,2022-07-23,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15859752,6089243,3888521,
Switzerland,2022-07-24,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15859982,6089243,3888747,
Switzerland,2022-07-25,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15864325,6089297,3892839,
Switzerland,2022-07-26,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15870527,6089390,3898713,
Switzerland,2022-07-27,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15879518,6089531,3907222,
Switzerland,2022-07-28,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15885789,6089592,3913245,
Switzerland,2022-07-29,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15891920,6089710,3919043,
Switzerland,2022-07-30,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15893048,6089736,3920100,
Switzerland,2022-07-31,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15893069,6089738,3920119,
Switzerland,2022-08-01,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15893176,6089740,3920224,
Switzerland,2022-08-02,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15896471,6089803,3923296,
Switzerland,2022-08-03,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15903338,6089912,3929749,
Switzerland,2022-08-04,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15908496,6089983,3934661,
Switzerland,2022-08-05,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15912690,6090082,3938556,
Switzerland,2022-08-06,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15913542,6090101,3939341,
Switzerland,2022-08-07,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15913598,6090101,3939396,
Switzerland,2022-08-08,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15916639,6090157,3942251,
Switzerland,2022-08-09,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15920465,6090229,3945834,
Switzerland,2022-08-10,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15926731,6090369,3951583,
Switzerland,2022-08-11,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15930520,6090424,3955158,
Switzerland,2022-08-12,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15935387,6090525,3959702,
Switzerland,2022-08-13,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15935732,6090534,3960023,
Switzerland,2022-08-14,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15935740,6090534,3960031,
Switzerland,2022-08-15,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15937965,6090581,3962120,
Switzerland,2022-08-16,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15941227,6090629,3965182,
Switzerland,2022-08-17,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15946691,6090780,3970163,
Switzerland,2022-08-18,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15951158,6090831,3974384,
Switzerland,2022-08-19,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15955225,6090941,3978072,
Switzerland,2022-08-20,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15956053,6090964,3978822,
Switzerland,2022-08-21,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15956057,6090964,3978826,
Switzerland,2022-08-22,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15958730,6091004,3981323,
Switzerland,2022-08-23,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15961610,6091039,3984051,
Switzerland,2022-08-24,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15966119,6091189,3988091,
Switzerland,2022-08-25,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15969581,6091241,3991346,
Switzerland,2022-08-26,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15972762,6091301,3994298,
Switzerland,2022-08-27,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15973335,6091343,3994756,
Switzerland,2022-08-28,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15973344,6091343,3994765,
Switzerland,2022-08-29,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15975401,6091386,3996678,
Switzerland,2022-08-30,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15977466,6091418,3998634,
Switzerland,2022-08-31,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15981587,6091556,4002309,
Switzerland,2022-09-01,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15983920,6091617,4004359,
Switzerland,2022-09-02,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15986731,6091680,4006898,
Switzerland,2022-09-03,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15987104,6091699,4007228,
Switzerland,2022-09-05,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15989170,6091747,4009100,
Switzerland,2022-09-06,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15990857,6091768,4010664,
Switzerland,2022-09-07,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15994096,6091892,4013530,
Switzerland,2022-09-08,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15995920,6091930,4015234,
Switzerland,2022-09-09,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15998482,6091979,4017586,
Switzerland,2022-09-10,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15998915,6092008,4017942,
Switzerland,2022-09-11,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,15998916,6092008,4017942,
Switzerland,2022-09-12,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16000528,6092054,4019408,
Switzerland,2022-09-13,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16002115,6092091,4020840,
Switzerland,2022-09-14,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16004632,6092179,4022995,
Switzerland,2022-09-15,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16006198,6092220,4024394,
Switzerland,2022-09-16,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16008237,6092266,4026227,
Switzerland,2022-09-17,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16008544,6092280,4026490,
Switzerland,2022-09-18,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16008545,6092280,4026490,
Switzerland,2022-09-19,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16009706,6092306,4027561,
Switzerland,2022-09-20,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16010750,6092337,4028497,
Switzerland,2022-09-21,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16012629,6092418,4030092,
Switzerland,2022-09-22,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16013794,6092440,4031164,
Switzerland,2022-09-23,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16015430,6092475,4032639,
Switzerland,2022-09-24,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16015915,6092499,4033049,
Switzerland,2022-09-26,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16016854,6092526,4033895,
Switzerland,2022-09-27,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16017635,6092540,4034605,
Switzerland,2022-09-28,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16019355,6092610,4036076,
Switzerland,2022-09-29,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16020342,6092633,4036980,
Switzerland,2022-09-30,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16021493,6092666,4038010,
Switzerland,2022-10-01,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16021746,6092670,4038235,
Switzerland,2022-10-03,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16022616,6092698,4039017,
Switzerland,2022-10-04,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16023245,6092723,4039584,
Switzerland,2022-10-05,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16024537,6092772,4040683,
Switzerland,2022-10-06,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16025562,6092793,4041621,
Switzerland,2022-10-07,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16027337,6092830,4043272,
Switzerland,2022-10-08,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16027653,6092838,4043546,
Switzerland,2022-10-10,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16046678,6092866,4061948,
Switzerland,2022-10-11,"Johnson&Johnson, Moderna, Novavax, Pfizer/BioNTech",https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH,16067409,6092919,4081952,
