location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Ireland,2021-08-20,15,17,54.53,5.58,0.0
Ireland,2021-08-20,18,24,77.56,55.54,0.0
Ireland,2021-08-20,25,49,84.05,78.64,0.0
Ireland,2021-08-20,50,59,96.92,95.89,0.0
Ireland,2021-08-20,60,69,98.61,97.61,0.0
Ireland,2021-08-20,70,79,106.72,106.19,0.0
Ireland,2021-08-20,80,,113.25,111.89,0.0
Ireland,2021-08-27,10,14,22.55,0.19,0.0
Ireland,2021-08-27,15,17,64.92,17.09,0.0
Ireland,2021-08-27,18,24,79.36,66.85,0.0
Ireland,2021-08-27,25,49,84.74,80.85,0.0
Ireland,2021-08-27,50,59,97.1,96.22,0.0
Ireland,2021-08-27,60,69,98.71,97.85,0.0
Ireland,2021-08-27,70,79,106.76,106.27,0.0
Ireland,2021-08-27,80,,113.28,111.93,0.0
Ireland,2021-09-03,10,14,25.57,2.49,0.0
Ireland,2021-09-03,15,17,69.41,29.77,0.0
Ireland,2021-09-03,18,24,80.53,73.13,0.0
Ireland,2021-09-03,25,49,85.22,82.27,0.0
Ireland,2021-09-03,50,59,97.22,96.44,0.0
Ireland,2021-09-03,60,69,98.79,97.99,0.0
Ireland,2021-09-03,70,79,106.79,106.32,0.0
Ireland,2021-09-03,80,,113.29,111.96,0.0
Ireland,2021-09-10,10,14,26.75,10.28,0.0
Ireland,2021-09-10,15,17,71.39,46.37,0.0
Ireland,2021-09-10,18,24,81.32,75.64,0.0
Ireland,2021-09-10,25,49,85.61,83.1,0.0
Ireland,2021-09-10,50,59,97.32,96.62,0.0
Ireland,2021-09-10,60,69,98.85,98.13,0.01
Ireland,2021-09-10,70,79,106.81,106.36,0.01
Ireland,2021-09-10,80,,113.31,111.99,0.02
Ireland,2021-09-17,0,4,0.0,0.0,0.0
Ireland,2021-09-17,10,14,27.8,18.41,0.0
Ireland,2021-09-17,15,17,73.0,58.31,0.0
Ireland,2021-09-17,18,24,81.96,77.65,0.0
Ireland,2021-09-17,25,49,85.89,83.83,0.0
Ireland,2021-09-17,50,59,97.38,96.78,0.0
Ireland,2021-09-17,60,69,98.89,98.25,0.01
Ireland,2021-09-17,70,79,106.83,106.41,0.01
Ireland,2021-09-17,80,,113.32,112.02,0.03
Ireland,2021-09-24,10,14,28.64,23.33,0.0
Ireland,2021-09-24,15,17,74.16,65.66,0.0
Ireland,2021-09-24,18,24,82.41,79.08,0.0
Ireland,2021-09-24,25,49,86.13,84.44,0.0
Ireland,2021-09-24,50,59,97.45,96.93,0.0
Ireland,2021-09-24,60,69,98.93,98.34,0.01
Ireland,2021-09-24,70,79,106.84,106.44,0.02
Ireland,2021-09-24,80,,113.34,112.04,0.22
Ireland,2021-10-01,10,14,29.27,25.51,0.0
Ireland,2021-10-01,15,17,75.01,69.11,0.0
Ireland,2021-10-01,18,24,82.91,80.19,0.0
Ireland,2021-10-01,25,49,86.35,84.91,0.0
Ireland,2021-10-01,5,9,0.0,0.0,0.0
Ireland,2021-10-01,50,59,97.51,97.04,0.01
Ireland,2021-10-01,60,69,98.96,98.42,0.01
Ireland,2021-10-01,70,79,106.86,106.47,0.1
Ireland,2021-10-01,80,,113.38,112.07,3.71
Ireland,2021-10-08,10,14,29.68,26.77,0.0
Ireland,2021-10-08,15,17,75.52,71.09,0.0
Ireland,2021-10-08,18,24,83.15,80.88,0.0
Ireland,2021-10-08,25,49,86.51,85.25,0.01
Ireland,2021-10-08,50,59,97.55,97.11,0.02
Ireland,2021-10-08,60,69,98.98,98.47,0.13
Ireland,2021-10-08,70,79,106.87,106.49,1.05
Ireland,2021-10-08,80,,113.47,112.16,29.94
Ireland,2021-10-15,10,14,30.08,27.71,0.0
Ireland,2021-10-15,15,17,75.99,72.51,0.0
Ireland,2021-10-15,18,24,83.36,81.39,0.0
Ireland,2021-10-15,25,49,86.67,85.51,0.02
Ireland,2021-10-15,50,59,97.6,97.18,0.04
Ireland,2021-10-15,60,69,99.01,98.51,0.28
Ireland,2021-10-15,70,79,106.88,106.51,2.18
Ireland,2021-10-15,80,,113.52,112.19,56.83
Ireland,2021-10-22,10,14,30.67,28.44,0.0
Ireland,2021-10-22,15,17,76.7,73.61,0.0
Ireland,2021-10-22,18,24,83.84,81.99,0.01
Ireland,2021-10-22,25,49,86.94,85.77,0.03
Ireland,2021-10-22,50,59,97.69,97.25,0.07
Ireland,2021-10-22,60,69,99.06,98.56,0.46
Ireland,2021-10-22,70,79,106.9,106.53,3.39
Ireland,2021-10-22,80,,113.56,112.2,72.42
Ireland,2021-10-29,10,14,31.32,29.03,0.0
Ireland,2021-10-29,15,17,77.54,74.38,0.0
Ireland,2021-10-29,18,24,84.31,82.34,0.01
Ireland,2021-10-29,25,49,87.23,85.97,0.04
Ireland,2021-10-29,5,9,0.0,0.0,0.0
Ireland,2021-10-29,50,59,97.77,97.3,0.11
Ireland,2021-10-29,60,69,99.11,98.59,0.61
Ireland,2021-10-29,70,79,106.91,106.54,4.61
Ireland,2021-10-29,80,,113.58,112.21,78.43
Ireland,2021-11-05,10,14,31.81,29.48,0.0
Ireland,2021-11-05,15,17,78.06,74.99,0.01
Ireland,2021-11-05,18,24,84.7,82.63,0.12
Ireland,2021-11-05,25,49,87.47,86.15,0.48
Ireland,2021-11-05,50,59,97.84,97.35,0.74
Ireland,2021-11-05,60,69,99.15,98.62,3.28
Ireland,2021-11-05,70,79,106.93,106.56,11.41
Ireland,2021-11-05,80,,113.6,112.22,83.92
Ireland,2021-11-12,10,14,32.29,29.86,0.0
Ireland,2021-11-12,15,17,78.58,75.51,0.01
Ireland,2021-11-12,18,24,85.09,82.97,0.75
Ireland,2021-11-12,25,49,87.7,86.36,2.49
Ireland,2021-11-12,50,59,97.91,97.42,3.53
Ireland,2021-11-12,60,69,99.19,98.66,6.61
Ireland,2021-11-12,70,79,106.95,106.57,30.61
Ireland,2021-11-12,80,,113.62,112.23,88.16
Ireland,2021-11-19,10,14,32.93,30.56,0.0
Ireland,2021-11-19,15,17,79.2,76.38,0.03
Ireland,2021-11-19,18,24,85.46,83.46,1.54
Ireland,2021-11-19,25,49,87.94,86.66,4.47
Ireland,2021-11-19,50,59,97.98,97.51,6.72
Ireland,2021-11-19,60,69,99.24,98.72,11.12
Ireland,2021-11-19,70,79,106.98,106.6,55.62
Ireland,2021-11-19,80,,113.64,112.25,91.55
Ireland,2021-11-26,0,4,0.0,0.0,0.0
Ireland,2021-11-26,10,14,33.58,31.19,0.0
Ireland,2021-11-26,15,17,79.82,77.09,0.08
Ireland,2021-11-26,18,24,85.82,83.91,2.45
Ireland,2021-11-26,25,49,88.16,86.93,6.48
Ireland,2021-11-26,50,59,98.06,97.59,11.8
Ireland,2021-11-26,60,69,99.29,98.76,21.96
Ireland,2021-11-26,70,79,107.01,106.61,73.89
Ireland,2021-11-26,80,,113.65,112.27,93.78
Ireland,2021-12-03,10,14,34.26,31.71,0.0
Ireland,2021-12-03,15,17,80.4,77.68,0.31
Ireland,2021-12-03,18,24,86.12,84.33,3.78
Ireland,2021-12-03,25,49,88.34,87.19,8.66
Ireland,2021-12-03,5,9,0.0,0.0,0.0
Ireland,2021-12-03,50,59,98.13,97.67,19.33
Ireland,2021-12-03,60,69,99.35,98.81,37.3
Ireland,2021-12-03,70,79,107.03,106.63,84.67
Ireland,2021-12-03,80,,113.66,112.29,95.18
Ireland,2021-12-10,10,14,34.63,32.2,0.01
Ireland,2021-12-10,15,17,80.71,78.22,0.43
Ireland,2021-12-10,18,24,86.3,84.64,4.96
Ireland,2021-12-10,25,49,88.46,87.39,10.85
Ireland,2021-12-10,5,9,0.0,0.0,0.0
Ireland,2021-12-10,50,59,98.17,97.73,32.02
Ireland,2021-12-10,60,69,99.38,98.84,55.5
Ireland,2021-12-10,70,79,107.04,106.64,88.8
Ireland,2021-12-10,80,,113.67,112.3,95.85
Ireland,2021-12-17,0,4,0.0,0.0,0.0
Ireland,2021-12-17,10,14,35.08,32.81,0.02
Ireland,2021-12-17,15,17,81.09,78.79,1.38
Ireland,2021-12-17,18,24,86.53,85.0,8.28
Ireland,2021-12-17,25,49,88.59,87.61,18.12
Ireland,2021-12-17,5,9,0.0,0.0,0.0
Ireland,2021-12-17,50,59,98.22,97.81,53.69
Ireland,2021-12-17,60,69,99.42,98.9,72.59
Ireland,2021-12-17,70,79,107.06,106.66,91.34
Ireland,2021-12-17,80,,113.68,112.31,96.44
Ireland,2021-12-24,0,4,0.0,0.0,0.0
Ireland,2021-12-24,10,14,35.36,33.13,0.08
Ireland,2021-12-24,15,17,81.32,79.12,5.89
Ireland,2021-12-24,18,24,86.69,85.23,19.17
Ireland,2021-12-24,25,49,88.68,87.74,34.19
Ireland,2021-12-24,5,9,0.03,0.0,0.0
Ireland,2021-12-24,50,59,98.26,97.85,68.09
Ireland,2021-12-24,60,69,99.45,98.93,79.36
Ireland,2021-12-24,70,79,107.07,106.68,92.63
Ireland,2021-12-24,80,,113.69,112.32,97.06
Ireland,2021-12-31,0,4,0.0,0.0,0.0
Ireland,2021-12-31,10,14,35.71,33.63,0.11
Ireland,2021-12-31,15,17,81.54,79.52,8.24
Ireland,2021-12-31,18,24,86.82,85.45,23.91
Ireland,2021-12-31,25,49,88.75,87.87,41.68
Ireland,2021-12-31,5,9,0.11,0.0,0.0
Ireland,2021-12-31,50,59,98.28,97.89,72.17
Ireland,2021-12-31,60,69,99.46,98.95,80.97
Ireland,2021-12-31,70,79,107.08,106.69,92.99
Ireland,2021-12-31,80,,113.69,112.33,97.28
Ireland,2022-01-07,10,14,39.57,34.09,0.2
Ireland,2022-01-07,15,17,81.9,79.92,15.53
Ireland,2022-01-07,18,24,87.02,85.68,32.12
Ireland,2022-01-07,25,49,88.85,88.0,48.01
Ireland,2022-01-07,5,9,4.18,0.0,0.0
Ireland,2022-01-07,50,59,98.31,97.94,74.89
Ireland,2022-01-07,60,69,99.48,98.98,82.28
Ireland,2022-01-07,70,79,107.09,106.7,93.45
Ireland,2022-01-07,80,,113.7,112.34,97.57
Ireland,2022-01-14,10,14,45.75,34.55,0.28
Ireland,2022-01-14,15,17,82.32,80.31,20.2
Ireland,2022-01-14,18,24,87.27,85.92,37.56
Ireland,2022-01-14,25,49,88.97,88.13,52.26
Ireland,2022-01-14,5,9,11.81,0.02,0.0
Ireland,2022-01-14,50,59,98.34,97.98,77.14
Ireland,2022-01-14,60,69,99.5,99.02,83.51
Ireland,2022-01-14,70,79,107.09,106.72,94.04
Ireland,2022-01-14,80,,113.7,112.34,97.97
Ireland,2022-01-21,10,14,48.55,34.93,0.33
Ireland,2022-01-21,15,17,82.56,80.55,22.46
Ireland,2022-01-21,18,24,87.43,86.09,40.14
Ireland,2022-01-21,25,49,89.05,88.23,54.35
Ireland,2022-01-21,5,9,15.26,0.09,0.0
Ireland,2022-01-21,50,59,98.36,98.02,78.31
Ireland,2022-01-21,60,69,99.51,99.04,84.28
Ireland,2022-01-21,70,79,107.1,106.73,94.42
Ireland,2022-01-21,80,,113.71,112.35,98.28
Ireland,2022-01-28,10,14,49.46,37.21,0.36
Ireland,2022-01-28,15,17,82.69,80.8,23.59
Ireland,2022-01-28,18,24,87.49,86.23,41.4
Ireland,2022-01-28,25,49,89.08,88.29,55.47
Ireland,2022-01-28,5,9,16.39,2.41,0.0
Ireland,2022-01-28,50,59,98.37,98.04,79.04
Ireland,2022-01-28,60,69,99.52,99.05,84.92
Ireland,2022-01-28,70,79,107.11,106.73,94.82
Ireland,2022-01-28,80,,113.71,112.36,98.53
Ireland,2022-02-04,10,14,50.34,41.15,0.37
Ireland,2022-02-04,15,17,82.76,81.03,24.38
Ireland,2022-02-04,18,24,87.54,86.35,42.26
Ireland,2022-02-04,25,49,89.12,88.37,56.35
Ireland,2022-02-04,5,9,17.27,6.41,0.0
Ireland,2022-02-04,50,59,98.38,98.06,79.67
Ireland,2022-02-04,60,69,99.52,99.07,85.55
Ireland,2022-02-04,70,79,107.11,106.74,95.35
Ireland,2022-02-04,80,,113.72,112.36,98.79
Ireland,2022-02-11,10,14,51.15,43.58,0.39
Ireland,2022-02-11,15,17,82.84,81.22,25.06
Ireland,2022-02-11,18,24,87.59,86.46,43.14
Ireland,2022-02-11,25,49,89.14,88.43,57.19
Ireland,2022-02-11,5,9,18.21,9.7,0.0
Ireland,2022-02-11,50,59,98.39,98.08,80.3
Ireland,2022-02-11,60,69,99.53,99.08,86.18
Ireland,2022-02-11,70,79,107.11,106.75,95.89
Ireland,2022-02-11,80,,113.72,112.36,99.01
Ireland,2022-02-18,10,14,51.77,45.36,0.4
Ireland,2022-02-18,15,17,82.9,81.34,25.6
Ireland,2022-02-18,18,24,87.62,86.54,43.76
Ireland,2022-02-18,25,49,89.16,88.47,57.84
Ireland,2022-02-18,5,9,19.0,11.89,0.0
Ireland,2022-02-18,50,59,98.39,98.09,80.87
Ireland,2022-02-18,60,69,99.53,99.09,86.73
Ireland,2022-02-18,70,79,107.11,106.75,96.42
Ireland,2022-02-18,80,,113.72,112.37,99.19
Ireland,2022-02-25,10,14,52.31,46.46,0.42
