location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Japan,2021-06-16,65,,46.76,12.08,0.0
Japan,2021-06-17,12,64,9.56,6.66,0.0
Japan,2021-06-17,65,,48.37,13.42,0.0
Japan,2021-06-18,12,64,9.74,6.81,0.0
Japan,2021-06-18,65,,49.9,14.71,0.0
Japan,2021-06-19,12,64,9.85,6.84,0.0
Japan,2021-06-19,65,,51.53,15.88,0.0
Japan,2021-06-20,12,64,9.97,6.87,0.0
Japan,2021-06-20,65,,53.14,17.05,0.0
Japan,2021-06-21,12,64,10.26,7.07,0.0
Japan,2021-06-21,65,,54.69,18.37,0.0
Japan,2021-06-22,12,64,10.53,7.19,0.0
Japan,2021-06-22,65,,56.27,19.97,0.0
Japan,2021-06-23,12,64,10.84,7.32,0.0
Japan,2021-06-23,65,,57.84,21.62,0.0
Japan,2021-06-24,12,64,11.14,7.46,0.0
Japan,2021-06-24,65,,59.34,23.27,0.0
Japan,2021-06-25,12,64,11.49,7.62,0.0
Japan,2021-06-25,65,,60.75,24.9,0.0
Japan,2021-06-26,12,64,11.76,7.66,0.0
Japan,2021-06-26,65,,62.27,26.46,0.0
Japan,2021-06-27,12,64,12.04,7.69,0.0
Japan,2021-06-27,65,,63.84,27.9,0.0
Japan,2021-06-28,12,64,12.48,7.85,0.0
Japan,2021-06-28,65,,65.15,29.59,0.0
Japan,2021-06-29,12,64,12.91,7.98,0.0
Japan,2021-06-29,65,,66.51,31.42,0.0
Japan,2021-06-30,12,64,13.38,8.11,0.0
Japan,2021-06-30,65,,67.9,33.24,0.0
Japan,2021-07-01,12,64,13.83,8.24,0.0
Japan,2021-07-01,65,,68.79,34.99,0.0
Japan,2021-07-02,12,64,14.31,8.38,0.0
Japan,2021-07-02,65,,69.49,36.76,0.0
Japan,2021-07-03,12,64,14.84,8.43,0.0
Japan,2021-07-03,65,,70.82,38.41,0.0
Japan,2021-07-04,12,64,15.32,8.47,0.0
Japan,2021-07-04,65,,72.12,39.89,0.0
Japan,2021-07-05,12,64,16.02,8.63,0.0
